algorithm,graph_size,nodes,edges,execution_time_ms,memory_usage_mb,path_length,iterations,complexity,source,timestamp,graph_density,time_per_node,memory_per_node,iteration_efficiency,norm_time,norm_memory,norm_iterations,performance_score,node_range
BFS,medium,727,2707,3650.098,0.06,13,930,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080,0.005128817245861137,5.020767537826685,8.253094910591472e-05,1.2792297111416782,-0.45833626977741204,-0.46998246767261564,-0.3586202396606007,-0.4289796590368761,"(0.012, 1008.8]"
BFS,medium,753,2011,2864.819,0.04,5,760,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.003551397247887881,3.8045405046480743,5.312084993359894e-05,1.0092961487383798,-0.4765391524275022,-0.5365816794957908,-0.4050290551169378,-0.4727166290134103,"(0.012, 1008.8]"
BFS,medium,762,1686,2179.869,0.041,7,965,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.0029074880751601188,2.860720472440945,5.3805774278215223e-05,1.2664041994750657,-0.4924163941099861,-0.5332517189046321,-0.34906548353723715,-0.4582445321839517,"(0.012, 1008.8]"
BFS,medium,770,1787,2740.251,0.04,13,740,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0030179183625217436,3.5587675324675327,5.194805194805195e-05,0.961038961038961,-0.4794266569780587,-0.5365816794957908,-0.4104889157588599,-0.47549908407756974,"(0.012, 1008.8]"
BFS,medium,787,4212,5347.335,0.081,17,626,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.006809121506930366,6.794580686149937,0.00010292249047013978,0.795425667090216,-0.4189940666363741,-0.4000532952582816,-0.44161012141781536,-0.420219161104157,"(0.012, 1008.8]"
BFS,medium,787,1096,1646.609,0.027,18,962,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0017717942002838751,2.0922604828462514,3.4307496823379924e-05,1.2223634053367218,-0.504777439295184,-0.5798711671808549,-0.34988446263352546,-0.47817768970318814,"(0.012, 1008.8]"
BFS,medium,794,1258,2300.865,0.031,14,895,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0019979607459476973,2.897814861460957,3.9042821158690175e-05,1.1272040302267003,-0.48961168904448676,-0.5665513248162197,-0.36817499578396423,-0.4747793365482236,"(0.012, 1008.8]"
BFS,medium,820,1884,3172.049,0.04,13,1034,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0028053247565442687,3.8683524390243904,4.878048780487805e-05,1.2609756097560976,-0.46941751586700947,-0.5365816794957908,-0.33022896432260623,-0.4454093865618021,"(0.012, 1008.8]"
BFS,medium,829,4677,4614.992,0.086,10,973,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080,0.0068136920683204835,5.566938480096502,0.00010373944511459589,1.1737032569360675,-0.43596988502527156,-0.3834034923024878,-0.3468815392804684,-0.3887516388694093,"(0.012, 1008.8]"
BFS,medium,830,3949,4518.082,0.08,6,785,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080,0.0057392416469254585,5.4434722891566265,9.63855421686747e-05,0.9457831325301205,-0.4382162730703106,-0.40338325584944035,-0.3982042293145353,-0.41326791941142876,"(0.012, 1008.8]"
BFS,medium,859,3547,4803.898,0.075,14,810,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080,0.004812610749746955,5.592430733410943,8.731082654249127e-05,0.9429569266589057,-0.4315910161775143,-0.4200330588052341,-0.3913794035121328,-0.41433449283162704,"(0.012, 1008.8]"
BFS,medium,864,4509,6403.109,0.094,13,1063,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.006047219003476246,7.411005787037038,0.0001087962962962963,1.2303240740740742,-0.39452107012555904,-0.3567638075732177,-0.3223121663918193,-0.357865681363532,"(0.012, 1008.8]"
BFS,medium,869,864,1682.004,0.024,12,876,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0011454450000795448,1.9355627157652473,2.761795166858458e-05,1.0080552359033372,-0.503956977992386,-0.5898610489543311,-0.3733618633937901,-0.4890599634468357,"(0.012, 1008.8]"
BFS,medium,874,1134,1779.24,0.03,13,915,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080,0.0014862346363443346,2.0357437070938214,3.432494279176201e-05,1.0469107551487413,-0.5017030332194274,-0.5698812854073785,-0.36271513514204223,-0.47809981792294937,"(0.012, 1008.8]"
BFS,medium,877,2329,3126.879,0.053,10,1096,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.003031557353576691,3.5654264538198404,6.043329532497149e-05,1.2497149372862029,-0.47046456310665874,-0.493292191810727,-0.313303396332648,-0.42568671708334455,"(0.012, 1008.8]"
BFS,medium,885,1830,3001.717,0.04,11,885,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080,0.002339136436843316,3.3917706214689267,4.519774011299435e-05,1.0,-0.4733658366645287,-0.5365816794957908,-0.37090492610492526,-0.4602841474217483,"(0.012, 1008.8]"
BFS,medium,887,1147,1789.82,0.028,14,968,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0014595066434910076,2.0178354002254792,3.156708004509583e-05,1.0913190529875987,-0.5014577872642473,-0.5765412065896961,-0.34824650444094885,-0.4754151660982974,"(0.012, 1008.8]"
BFS,medium,887,1214,1859.736,0.032,14,769,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0015447611727969338,2.0966583990980836,3.607666290868095e-05,0.8669673055242391,-0.49983712410712255,-0.563221364225061,-0.40257211782807295,-0.48854353538675216,"(0.012, 1008.8]"
BFS,medium,891,1595,2502.312,0.035,16,996,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0020113746705507007,2.8084309764309765,3.928170594837262e-05,1.1178451178451179,-0.4849421179732971,-0.5532314824515847,-0.340602699542258,-0.4595920999890466,"(0.012, 1008.8]"
BFS,medium,895,2221,3283.775,0.048,16,736,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.381080,0.0027757989326734405,3.669022346368715,5.363128491620112e-05,0.8223463687150838,-0.46682769076413005,-0.5099419947665208,-0.41158088788724423,-0.4627835244726317,"(0.012, 1008.8]"
BFS,medium,898,758,1721.303,0.024,14,804,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.380081,0.0009410234064054148,1.9168184855233854,2.6726057906458797e-05,0.8953229398663697,-0.5030460213957295,-0.5898610489543311,-0.3930173617047094,-0.49530814401825674,"(0.012, 1008.8]"
BFS,medium,908,752,1957.621,0.021,12,1098,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.000913113376625269,2.1559702643171805,2.312775330396476e-05,1.2092511013215859,-0.4975681354187659,-0.5998509307278074,-0.31275741026845577,-0.4700588254716764,"(0.012, 1008.8]"
BFS,medium,924,1090,2175.956,0.026,13,652,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.0012780646583463486,2.354930735930736,2.8138528138528137e-05,0.7056277056277056,-0.4925070980251676,-0.5832011277720136,-0.4345123025833167,-0.5034068427934993,"(0.012, 1008.8]"
BFS,medium,952,4614,6651.889,0.095,10,946,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.005096360310685788,6.987278361344538,9.978991596638655e-05,0.9936974789915967,-0.38875431315677544,-0.35343384698205893,-0.3542523511470631,-0.3654801704286325,"(0.012, 1008.8]"
BFS,medium,954,4199,4734.623,0.092,6,724,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.004618538830263474,4.962917190775681,9.643605870020965e-05,0.7589098532494759,-0.43319682086041683,-0.3634237287555352,-0.41485680427239746,-0.4038257846294498,"(0.012, 1008.8]"
BFS,medium,982,2000,3083.788,0.049,6,1170,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.0020761058897047985,3.1403136456211813,4.989816700610998e-05,1.1914460285132382,-0.47146341882071074,-0.506612034175362,-0.2931019119575365,-0.4237257883178698,"(0.012, 1008.8]"
BFS,medium,990,4521,6540.974,0.1,15,1135,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.004617458712504213,6.607044444444445,0.00010101010101010101,1.1464646464646464,-0.3913253391604438,-0.33678404402626505,-0.3026566680809,-0.34358868375586965,"(0.012, 1008.8]"
BFS,small,10,38,52.705,0.001,1,11,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.4222222222222222,5.2705,0.0001,1.1,-0.5417243683070504,-0.6664501425509827,-0.6095008361569173,-0.6058917823383169,"(0.012, 1008.8]"
BFS,small,11,96,107.687,0.002,5,11,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073,0.8727272727272727,9.789727272727273,0.00018181818181818183,1.0,-0.5404498774651111,-0.6631201819598239,-0.6095008361569173,-0.6043569651939508,"(0.012, 1008.8]"
BFS,small,12,40,52.485,0.001,5,9,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.30303030303030304,4.37375,8.333333333333333e-05,0.75,-0.5417294679393887,-0.6664501425509827,-0.6100468222211095,-0.6060754775704936,"(0.012, 1008.8]"
BFS,small,16,261,329.256,0.005,5,14,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,1.0875,20.5785,0.0003125,0.875,-0.5353138754761392,-0.6531303001863475,-0.608681857060629,-0.5990420109077053,"(0.012, 1008.8]"
BFS,small,17,32,48.742,0.001,5,16,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.11764705882352941,2.867176470588235,5.882352941176471e-05,0.9411764705882353,-0.5418162312295816,-0.6664501425509827,-0.6081358709964368,-0.605467414925667,"(0.012, 1008.8]"
BFS,small,20,54,68.059,0.001,6,25,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.14210526315789473,3.4029499999999997,5e-05,1.25,-0.5413684603301282,-0.6664501425509827,-0.6056789337075719,-0.6044991788628943,"(0.012, 1008.8]"
BFS,small,21,83,104.716,0.002,5,26,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.1976190476190476,4.98647619047619,9.523809523809524e-05,1.2380952380952381,-0.5405187456818257,-0.6631201819598239,-0.6054059406754758,-0.6030149561057084,"(0.012, 1008.8]"
BFS,small,21,275,311.635,0.005,6,18,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.6547619047619048,14.839761904761904,0.0002380952380952381,0.8571428571428571,-0.5357223328462933,-0.6531303001863475,-0.6075898849322446,-0.5988141726549618,"(0.012, 1008.8]"
BFS,small,22,198,257.277,0.004,5,28,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.42857142857142855,11.69440909090909,0.00018181818181818183,1.2727272727272727,-0.5369823592765094,-0.6564602607775063,-0.6048599546112836,-0.5994341915550998,"(0.012, 1008.8]"
BFS,small,23,104,120.461,0.002,5,25,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.20553359683794467,5.2374347826086955,8.695652173913044e-05,1.0869565217391304,-0.5401537742674295,-0.6631201819598239,-0.6056789337075719,-0.6029842966449418,"(0.012, 1008.8]"
BFS,small,23,57,84.26,0.001,6,22,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.11264822134387352,3.6634782608695655,4.347826086956522e-05,0.9565217391304348,-0.5409929187687035,-0.6664501425509827,-0.6064979128038602,-0.6046469913745155,"(0.012, 1008.8]"
BFS,small,24,254,308.161,0.005,6,24,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.4601449275362319,12.840041666666666,0.00020833333333333335,1.0,-0.5358028606769452,-0.6531303001863475,-0.605951926739668,-0.5982950292009869,"(0.012, 1008.8]"
BFS,small,25,73,91.835,0.001,6,19,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.12166666666666667,3.6733999999999996,4e-05,0.76,-0.5408173291552355,-0.6664501425509827,-0.6073168919001485,-0.6048614545354556,"(0.012, 1008.8]"
BFS,small,26,57,96.175,0.001,5,20,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.0876923076923077,3.6990384615384615,3.846153846153846e-05,0.7692307692307693,-0.5407167273172883,-0.6664501425509827,-0.6070438988680524,-0.6047369229121078,"(0.012, 1008.8]"
BFS,small,26,278,252.053,0.005,5,22,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.4276923076923077,9.694346153846153,0.0001923076923076923,0.8461538461538461,-0.5371034523643979,-0.6531303001863475,-0.6064979128038602,-0.5989105551182018,"(0.012, 1008.8]"
BFS,small,27,89,102.106,0.002,6,33,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.1267806267806268,3.7817037037037036,7.407407407407407e-05,1.2222222222222223,-0.540579245865476,-0.6631201819598239,-0.6034949894508032,-0.6023981390920343,"(0.012, 1008.8]"
BFS,small,28,180,249.056,0.004,6,34,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.23809523809523808,8.894857142857143,0.00014285714285714287,1.2142857142857142,-0.5371729232649344,-0.6564602607775063,-0.603221996418707,-0.5989517268203826,"(0.012, 1008.8]"
BFS,small,28,57,86.237,0.001,6,30,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.07539682539682539,3.0798928571428568,3.571428571428572e-05,1.0714285714285714,-0.5409470916180993,-0.6664501425509827,-0.6043139685470914,-0.6039037342387245,"(0.012, 1008.8]"
BFS,small,29,214,222.266,0.004,6,22,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.26354679802955666,7.6643448275862065,0.00013793103448275863,0.7586206896551724,-0.5377939194028623,-0.6564602607775063,-0.6064979128038602,-0.6002506976614096,"(0.012, 1008.8]"
BFS,small,29,27,45.356,0.001,6,22,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.0332512315270936,1.564,3.4482758620689657e-05,0.7586206896551724,-0.5418947192072979,-0.6664501425509827,-0.6064979128038602,-0.6049475915207135,"(0.012, 1008.8]"
BFS,small,29,77,119.897,0.002,6,27,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.09482758620689655,4.134379310344828,6.896551724137931e-05,0.9310344827586207,-0.5401668478703332,-0.6631201819598239,-0.6051329476433797,-0.6028066591578455,"(0.012, 1008.8]"
BFS,small,30,181,244.786,0.004,6,21,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073,0.20804597701149424,8.159533333333334,0.00013333333333333334,0.7,-0.5372719024925922,-0.6564602607775063,-0.6067709058359563,-0.6001676897020183,"(0.012, 1008.8]"
BFS,small,30,261,255.886,0.005,5,31,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073,0.3,8.529533333333333,0.00016666666666666666,1.0333333333333334,-0.5370146028609759,-0.6531303001863475,-0.6040409755149952,-0.5980619595207729,"(0.012, 1008.8]"
BFS,small,30,158,204.77,0.003,5,24,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.18160919540229886,6.825666666666667,0.0001,0.8,-0.5381994792546423,-0.6597902213686652,-0.605951926739668,-0.6013138757876585,"(0.012, 1008.8]"
BFS,small,33,148,147.692,0.003,6,40,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.14015151515151514,4.475515151515152,9.090909090909092e-05,1.2121212121212122,-0.5395225556846779,-0.6597902213686652,-0.6015840382261304,-0.6002989384264911,"(0.012, 1008.8]"
BFS,small,34,278,354.163,0.005,5,33,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.24777183600713013,10.416558823529412,0.00014705882352941178,0.9705882352941176,-0.5347365275549981,-0.6531303001863475,-0.6034949894508032,-0.5971206057307162,"(0.012, 1008.8]"
BFS,small,36,181,252.06,0.004,5,42,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.14365079365079364,7.001666666666667,0.00011111111111111112,1.1666666666666667,-0.537103290103369,-0.6564602607775063,-0.6010380521619382,-0.5982005343476046,"(0.012, 1008.8]"
BFS,small,36,40,65.126,0.001,6,38,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.031746031746031744,1.8090555555555556,2.777777777777778e-05,1.0555555555555556,-0.5414364477012571,-0.6664501425509827,-0.6021300242903226,-0.6033388715141874,"(0.012, 1008.8]"
BFS,small,36,134,182.438,0.003,6,38,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.10634920634920635,5.067722222222222,8.333333333333333e-05,1.0555555555555556,-0.538717138297278,-0.6597902213686652,-0.6021300242903226,-0.6002124613187552,"(0.012, 1008.8]"
BFS,small,46,100,124.972,0.002,5,46,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.04830917874396135,2.716782608695652,4.347826086956522e-05,1.0,-0.5400492086243465,-0.6631201819598239,-0.5999460800335538,-0.6010384902059079,"(0.012, 1008.8]"
BFS,small,48,169,256.661,0.003,6,53,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.0749113475177305,5.347104166666667,6.25e-05,1.1041666666666667,-0.5369966382470567,-0.6597902213686652,-0.5980351288088811,-0.5982739961415343,"(0.012, 1008.8]"
BFS,small,50,235,285.936,0.005,6,43,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.09591836734693877,5.718719999999999,0.0001,0.86,-0.5363180394438525,-0.6531303001863475,-0.6007650591298421,-0.5967377995866807,"(0.012, 1008.8]"
BFS,small,52,230,250.114,0.005,6,62,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.08672699849170437,4.8098846153846155,9.615384615384615e-05,1.1923076923076923,-0.5371483986694163,-0.6531303001863475,-0.5955781915200162,-0.59528563012526,"(0.012, 1008.8]"
BFS,small,52,20,67.777,0.001,5,47,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.007541478129713424,1.3034038461538462,1.923076923076923e-05,0.9038461538461539,-0.5413749971315801,-0.6664501425509827,-0.5996730870014577,-0.6024994088946735,"(0.012, 1008.8]"
BFS,small,53,68,113.085,0.002,5,51,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.02467343976777939,2.1336792452830187,3.7735849056603776e-05,0.9622641509433962,-0.5403247510316458,-0.6631201819598239,-0.5985811148730733,-0.600675349288181,"(0.012, 1008.8]"
BFS,small,56,46,102.733,0.001,6,47,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.014935064935064935,1.8345178571428573,1.785714285714286e-05,0.8392857142857143,-0.5405647119133117,-0.6664501425509827,-0.5996730870014577,-0.6022293138219174,"(0.012, 1008.8]"
BFS,small,57,55,126.066,0.002,6,49,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.017230576441102756,2.211684210526316,3.508771929824561e-05,0.8596491228070176,-0.5400238495435368,-0.6631201819598239,-0.5991271009372655,-0.6007570441468754,"(0.012, 1008.8]"
BFS,small,57,266,340.567,0.005,5,65,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.08333333333333333,5.974859649122807,8.771929824561404e-05,1.1403508771929824,-0.5350516848335075,-0.6531303001863475,-0.5947592124237279,-0.5943137324811943,"(0.012, 1008.8]"
BFS,small,57,298,422.351,0.006,5,62,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.09335839598997493,7.409666666666666,0.00010526315789473685,1.087719298245614,-0.5331559196918764,-0.6498003395951888,-0.5955781915200162,-0.5928448169356938,"(0.012, 1008.8]"
BFS,small,58,24,71.015,0.001,6,63,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073,0.007259528130671506,1.224396551724138,1.7241379310344828e-05,1.0862068965517242,-0.5412999398156185,-0.6664501425509827,-0.5953051984879201,-0.6010184269515071,"(0.012, 1008.8]"
BFS,small,59,205,230.492,0.004,6,75,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073,0.05990648743424898,3.90664406779661,6.779661016949152e-05,1.271186440677966,-0.5376032395137024,-0.6564602607775063,-0.5920292821027668,-0.5953642607979919,"(0.012, 1008.8]"
BFS,small,59,172,258.164,0.004,5,53,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.05026300409117475,4.375661016949152,6.779661016949152e-05,0.8983050847457628,-0.536961798486127,-0.6564602607775063,-0.5980351288088811,-0.5971523960241715,"(0.012, 1008.8]"
BFS,small,61,26,97.858,0.001,5,61,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.007103825136612022,1.6042295081967213,1.639344262295082e-05,1.0,-0.5406777151298999,-0.6664501425509827,-0.5958511845521123,-0.600993014077665,"(0.012, 1008.8]"
BFS,small,62,255,274.191,0.005,5,78,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073,0.0674246430460074,4.422435483870967,8.064516129032258e-05,1.2580645161290323,-0.5365902902702789,-0.6531303001863475,-0.5912103030064786,-0.5936436311543684,"(0.012, 1008.8]"
BFS,small,62,134,173.436,0.003,5,70,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.035430988894764676,2.7973548387096776,4.838709677419355e-05,1.1290322580645162,-0.538925805980504,-0.6597902213686652,-0.5933942472632474,-0.5973700915374722,"(0.012, 1008.8]"
BFS,small,65,195,274.196,0.004,6,74,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.046875,4.218400000000001,6.153846153846154e-05,1.1384615384615384,-0.5365901743695439,-0.6564602607775063,-0.592302275134863,-0.5951175700939711,"(0.012, 1008.8]"
BFS,small,65,202,309.146,0.004,6,58,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.04855769230769231,4.756092307692308,6.153846153846154e-05,0.8923076923076924,-0.5357800282321575,-0.6564602607775063,-0.5966701636484005,-0.5963034842193548,"(0.012, 1008.8]"
BFS,small,65,48,134.017,0.001,6,57,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.011538461538461539,2.0618,1.5384615384615384e-05,0.8769230769230769,-0.5398395441947997,-0.6664501425509827,-0.5969431566804967,-0.6010776144754263,"(0.012, 1008.8]"
BFS,small,68,92,181.732,0.002,5,77,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.02019315188762072,2.672529411764706,2.9411764705882354e-05,1.1323529411764706,-0.5387335034810545,-0.6631201819598239,-0.5914832960385746,-0.5977789938264845,"(0.012, 1008.8]"
BFS,small,70,26,77.361,0.001,5,59,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.005383022774327122,1.105157142857143,1.4285714285714285e-05,0.8428571428571429,-0.5411528386028044,-0.6664501425509827,-0.5963971706163045,-0.6013333839233639,"(0.012, 1008.8]"
BFS,small,71,80,135.444,0.002,5,69,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073,0.01609657947686117,1.9076619718309857,2.8169014084507043e-05,0.971830985915493,-0.5398064661250415,-0.6631201819598239,-0.5936672402953435,-0.5988646294600697,"(0.012, 1008.8]"
BFS,small,71,236,300.009,0.005,6,71,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.04748490945674044,4.225478873239437,7.042253521126761e-05,1.0,-0.5359918252352277,-0.6531303001863475,-0.5931212542311513,-0.5940811265509088,"(0.012, 1008.8]"
BFS,small,73,203,260.723,0.004,5,87,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.038622526636225264,3.5715479452054795,5.479452054794521e-05,1.1917808219178083,-0.5369024804899732,-0.6564602607775063,-0.5887533657176136,-0.5940387023283643,"(0.012, 1008.8]"
BFS,small,74,198,220.384,0.005,6,77,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.376073,0.036653091447611995,2.978162162162162,6.756756756756757e-05,1.0405405405405406,-0.5378375444395022,-0.6531303001863475,-0.5914832960385746,-0.5941503802214748,"(0.012, 1008.8]"
BFS,small,76,112,223.384,0.003,5,86,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.019649122807017545,2.939263157894737,3.9473684210526316e-05,1.131578947368421,-0.5377680039985248,-0.6597902213686652,-0.5890263587497098,-0.5955281947056332,"(0.012, 1008.8]"
BFS,small,77,181,304.707,0.004,5,73,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.030929596719070404,3.957233766233766,5.194805194805195e-05,0.948051948051948,-0.535882924904657,-0.6564602607775063,-0.592575268166959,-0.5949728179497075,"(0.012, 1008.8]"
BFS,small,78,190,270.003,0.004,6,95,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.03163503163503163,3.461576923076923,5.1282051282051286e-05,1.2179487179487178,-0.5366873687258833,-0.6564602607775063,-0.5865694214608449,-0.5932390169880781,"(0.012, 1008.8]"
BFS,small,78,31,117.083,0.001,6,59,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.005161505161505162,1.5010641025641025,1.2820512820512822e-05,0.7564102564102564,-0.54023207680397,-0.6664501425509827,-0.5963971706163045,-0.6010264633237524,"(0.012, 1008.8]"
BFS,small,78,200,234.167,0.005,5,70,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.033300033300033303,3.0021410256410257,6.41025641025641e-05,0.8974358974358975,-0.537518052473505,-0.6531303001863475,-0.5933942472632474,-0.5946808666410334,"(0.012, 1008.8]"
BFS,small,79,20,93.712,0.001,6,88,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.0032456994482310936,1.1862278481012658,1.2658227848101267e-05,1.1139240506329113,-0.5407738200193307,-0.6664501425509827,-0.5884803726855176,-0.5985681117519436,"(0.012, 1008.8]"
BFS,small,79,266,379.709,0.006,5,86,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.379080,0.04316780266147355,4.806443037974684,7.59493670886076e-05,1.0886075949367089,-0.5341443675199288,-0.6498003395951888,-0.5890263587497098,-0.5909903552882757,"(0.012, 1008.8]"
BFS,small,82,218,351.752,0.004,8,81,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.03282143932550437,4.289658536585366,4.878048780487805e-05,0.9878048780487805,-0.5347924148893969,-0.6564602607775063,-0.5903913239101902,-0.5938813331923645,"(0.012, 1008.8]"
BFS,small,84,51,124.736,0.002,7,61,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.377081,0.007314974182444062,1.484952380952381,2.380952380952381e-05,0.7261904761904762,-0.5400546791390367,-0.6631201819598239,-0.5958511845521123,-0.5996753485503242,"(0.012, 1008.8]"
BFS,small,84,280,399.527,0.005,7,106,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.378081,0.040160642570281124,4.756273809523809,5.9523809523809524e-05,1.2619047619047619,-0.5336849833668322,-0.6531303001863475,-0.5835664981077877,-0.5901272605536558,"(0.012, 1008.8]"
